chunk;timestamp;value
0;5472202371424;0.000669333
0;5472202443104;0.000662509
0;5472202514784;0.000655777
0;5472202586464;0.000649135
0;5472202658144;0.000642583
0;5472202729824;0.000636118
0;5472202801504;0.00062974
0;5472202873184;0.000623447
0;5472202944864;0.000617237
0;5472203016544;0.000611109
0;5472203088224;0.000605061
0;5472203159904;0.000599094
0;5472203231584;0.000593204
0;5472203303264;0.000587391
0;5472203374944;0.000581653
0;5472203446624;0.00057599
0;5472203518304;0.000570401
0;5472203589984;0.000564883
0;5472203661664;0.000559436
0;5472203733344;0.000554058
0;5472203805024;0.000548749
0;5472203876704;0.000543508
0;5472203948384;0.000538333
0;5472204020064;0.000533224
0;5472204091744;0.000528179
0;5472204163424;0.000523197
0;5472204235104;0.000518277
0;5472204306784;0.000513419
0;5472204378464;0.000508622
0;5472204450144;0.000503883
0;5472204521824;0.000499204
0;5472204593504;0.000494582
0;5472204665184;0.000490017
0;5472204736864;0.000485508
0;5472204808544;0.000481054
0;5472204880224;0.000476654
0;5472204951904;0.000472307
0;5472205023584;0.000468013
0;5472205095264;0.000463771
0;5472205166944;0.00045958
0;5472205238624;0.00045544
0;5472205310304;0.000451348
0;5472205381984;0.000447306
0;5472205453664;0.000443312
0;5472205525344;0.000439364
0;5472205597024;0.000435464
0;5472205668704;0.00043161
0;5472205740384;0.000427801
0;5472205812064;0.000424036
0;5472205883744;0.000420316
0;5472205955424;0.000416638
0;5472206027104;0.000413004
0;5472206098784;0.000409412
0;5472206170464;0.000405861
0;5472206242144;0.000402351
0;5472206313824;0.000398881
0;5472206385504;0.000395451
0;5472206457184;0.00039206
0;5472206528864;0.000388708
0;5472206600544;0.000385394
0;5472206672224;0.000382117
0;5472206743904;0.000378878
0;5472206815584;0.000375674
0;5472206887264;0.000372507
0;5472206958944;0.000369376
0;5472207030624;0.000366279
0;5472207102304;0.000363216
0;5472207173984;0.000360188
0;5472207245664;0.000357193
0;5472207317344;0.000354232
0;5472207389024;0.000351303
0;5472207460704;0.000348406
0;5472207532384;0.00034554
0;5472207604064;0.000342706
0;5472207675744;0.000339903
0;5472207747424;0.000337131
0;5472207819104;0.000334388
0;5472207890784;0.000331675
0;5472207962464;0.000328992
0;5472208034144;0.000326337
0;5472208105824;0.00032371
0;5472208177504;0.000321112
0;5472208249184;0.000318541
0;5472208320864;0.000315998
0;5472208392544;0.000313482
0;5472208464224;0.000310992
0;5472208535904;0.000308529
0;5472208607584;0.000306091
0;5472208679264;0.000303679
0;5472208750944;0.000301292
0;5472208822624;0.000298931
0;5472208894304;0.000296593
0;5472208965984;0.000294281
0;5472209037664;0.000291992
0;5472209109344;0.000289726
0;5472209181024;0.000287484
0;5472209252704;0.000285265
0;5472209324384;0.000283069
0;5472209396064;0.000280896
0;5472209467744;0.000278744
0;5472209539424;0.000276614
0;5472209611104;0.000274506
0;5472209682784;0.00027242
0;5472209754464;0.000270354
0;5472209826144;0.000268309
0;5472209897824;0.000266285
0;5472209969504;0.000264281
0;5472210041184;0.000262297
0;5472210112864;0.000260333
0;5472210184544;0.000258389
0;5472210256224;0.000256463
0;5472210327904;0.000254557
0;5472210399584;0.00025267
0;5472210471264;0.000250801
0;5472210542944;0.000248951
0;5472210614624;0.000247118
0;5472210686304;0.000245304
0;5472210757984;0.000243507
0;5472210829664;0.000241728
0;5472210901344;0.000239966
0;5472210973024;0.000238221
0;5472211044704;0.000236493
0;5472211116384;0.000234782
0;5472211188064;0.000233087
0;5472211259744;0.000231408
0;5472211331424;0.000229746
0;5472211403104;0.000228099
0;5472211474784;0.000226468
0;5472211546464;0.000224853
0;5472211618144;0.000223253
0;5472211689824;0.000221667
0;5472211761504;0.000220097
0;5472211833184;0.000218542
0;5472211904864;0.000217001
0;5472211976544;0.000215475
0;5472212048224;0.000213963
0;5472212119904;0.000212465
0;5472212191584;0.000210981
0;5472212263264;0.000209511
0;5472212334944;0.000208054
0;5472212406624;0.000206611
0;5472212478304;0.000205182
0;5472212549984;0.000203765
0;5472212621664;0.000202361
0;5472212693344;0.00020097
0;5472212765024;0.000199592
0;5472212836704;0.000198227
0;5472212908384;0.000196874
0;5472212980064;0.000195533
0;5472213051744;0.000194204
0;5472213123424;0.000192887
0;5472213195104;0.000191583
0;5472213266784;0.000190289
0;5472213338464;0.000189008
0;5472213410144;0.000187738
0;5472213481824;0.000186479
0;5472213553504;0.000185232
0;5472213625184;0.000183995
0;5472213696864;0.00018277
0;5472213768544;0.000181555
0;5472213840224;0.000180352
0;5472213911904;0.000179158
0;5472213983584;0.000177976
0;5472214055264;0.000176803
0;5472214126944;0.000175641
0;5472214198624;0.000174489
0;5472214270304;0.000173347
0;5472214341984;0.000172215
0;5472214413664;0.000171093
0;5472214485344;0.000169981
0;5472214557024;0.000168878
0;5472214628704;0.000167785
0;5472214700384;0.000166701
0;5472214772064;0.000165626
0;5472214843744;0.000164561
0;5472214915424;0.000163505
0;5472214987104;0.000162458
0;5472215058784;0.000161419
0;5472215130464;0.00016039
0;5472215202144;0.000159369
0;5472215273824;0.000158357
0;5472215345504;0.000157353
0;5472215417184;0.000156358
0;5472215488864;0.000155371
0;5472215560544;0.000154393
0;5472215632224;0.000153423
0;5472215703904;0.000152461
0;5472215775584;0.000151506
0;5472215847264;0.00015056
0;5472215918944;0.000149622
0;5472215990624;0.000148691
0;5472216062304;0.000147768
0;5472216133984;0.000146853
0;5472216205664;0.000145945
0;5472216277344;0.000145045
0;5472216349024;0.000144152
0;5472216420704;0.000143267
0;5472216492384;0.000142388
0;5472216564064;0.000141517
0;5472216635744;0.000140653
0;5472216707424;0.000139796
0;5472216779104;0.000138946
0;5472216850784;0.000138103
